,time,temperature_2m,relative_humidity_2m,precipitation,surface_pressure
3096,2022-05-10T00:00,14.2,88,0.0,913.3
3097,2022-05-10T01:00,13.4,90,0.0,913.1
3098,2022-05-10T02:00,12.6,93,0.0,913.2
3099,2022-05-10T03:00,12.2,94,0.0,913.3
3100,2022-05-10T04:00,11.8,95,0.0,913.1
3101,2022-05-10T05:00,11.5,95,0.0,912.7
3102,2022-05-10T06:00,11.0,96,0.0,912.4
3103,2022-05-10T07:00,10.6,96,0.0,912.2
3104,2022-05-10T08:00,10.4,95,0.0,912.3
3105,2022-05-10T09:00,10.0,95,0.0,912.8
3106,2022-05-10T10:00,10.9,94,0.0,913.4
3107,2022-05-10T11:00,13.6,85,0.0,914.3
3108,2022-05-10T12:00,16.1,77,0.0,914.7
3109,2022-05-10T13:00,18.8,69,0.0,915.1
3110,2022-05-10T14:00,20.7,63,0.0,914.5
3111,2022-05-10T15:00,21.9,60,0.0,913.5
3112,2022-05-10T16:00,22.7,57,0.0,912.5
3113,2022-05-10T17:00,22.9,54,0.0,911.8
3114,2022-05-10T18:00,22.5,53,0.0,911.3
3115,2022-05-10T19:00,21.8,55,0.0,911.1
3116,2022-05-10T20:00,19.3,68,0.0,911.0
3117,2022-05-10T21:00,16.2,75,0.0,910.9
3118,2022-05-10T22:00,15.1,81,0.0,911.0
3119,2022-05-10T23:00,14.6,84,0.0,911.3
3120,2022-05-11T00:00,14.3,85,0.0,911.4
3121,2022-05-11T01:00,14.1,86,0.0,911.6
3122,2022-05-11T02:00,13.5,88,0.0,911.5
3123,2022-05-11T03:00,12.8,90,0.0,911.4
3124,2022-05-11T04:00,12.2,92,0.0,911.0
3125,2022-05-11T05:00,12.1,92,0.0,910.8
3126,2022-05-11T06:00,11.5,91,0.0,910.6
3127,2022-05-11T07:00,11.0,91,0.0,910.3
3128,2022-05-11T08:00,10.7,90,0.0,910.3
3129,2022-05-11T09:00,10.4,89,0.0,910.4
3130,2022-05-11T10:00,11.3,85,0.0,911.2
3131,2022-05-11T11:00,13.9,74,0.0,912.0
3132,2022-05-11T12:00,16.8,66,0.0,912.7
3133,2022-05-11T13:00,19.2,60,0.0,912.7
3134,2022-05-11T14:00,20.3,57,0.0,911.9
3135,2022-05-11T15:00,21.6,55,0.0,911.2
3136,2022-05-11T16:00,22.1,56,0.0,910.3
3137,2022-05-11T17:00,22.4,57,0.0,909.7
3138,2022-05-11T18:00,22.1,60,0.0,909.2
3139,2022-05-11T19:00,21.8,64,0.0,909.1
3140,2022-05-11T20:00,19.5,76,0.1,909.0
3141,2022-05-11T21:00,16.9,83,0.0,908.8
3142,2022-05-11T22:00,16.1,86,0.0,909.0
3143,2022-05-11T23:00,15.7,87,0.0,909.5
3144,2022-05-12T00:00,15.4,88,0.0,909.8
3145,2022-05-12T01:00,15.0,89,0.0,909.7
3146,2022-05-12T02:00,14.6,90,0.0,909.8
3147,2022-05-12T03:00,14.4,91,0.0,909.5
3148,2022-05-12T04:00,13.9,92,0.0,909.2
3149,2022-05-12T05:00,13.7,92,0.0,909.1
3150,2022-05-12T06:00,13.3,93,0.0,909.0
3151,2022-05-12T07:00,13.1,94,0.0,909.1
3152,2022-05-12T08:00,12.9,94,0.0,909.2
3153,2022-05-12T09:00,12.8,95,0.0,909.5
3154,2022-05-12T10:00,13.7,94,0.0,910.3
3155,2022-05-12T11:00,15.9,88,0.0,911.5
3156,2022-05-12T12:00,18.3,79,0.0,912.3
3157,2022-05-12T13:00,20.3,71,0.0,912.7
3158,2022-05-12T14:00,21.8,65,0.1,912.5
3159,2022-05-12T15:00,22.6,61,0.1,911.6
3160,2022-05-12T16:00,23.1,59,0.1,910.9
3161,2022-05-12T17:00,23.5,56,0.1,910.4
3162,2022-05-12T18:00,23.1,57,0.0,910.2
3163,2022-05-12T19:00,20.5,72,0.1,909.5
3164,2022-05-12T20:00,19.7,76,0.1,909.9
3165,2022-05-12T21:00,16.9,85,0.0,909.8
3166,2022-05-12T22:00,16.3,87,0.0,910.2
3167,2022-05-12T23:00,17.0,84,0.0,911.1
3168,2022-05-13T00:00,15.0,89,0.0,911.0
3169,2022-05-13T01:00,14.4,90,0.0,911.1
3170,2022-05-13T02:00,14.1,91,0.0,911.3
3171,2022-05-13T03:00,13.8,92,0.0,911.0
3172,2022-05-13T04:00,13.2,92,0.0,911.0
3173,2022-05-13T05:00,12.8,93,0.0,910.8
3174,2022-05-13T06:00,12.4,94,0.0,910.6
3175,2022-05-13T07:00,12.0,94,0.0,910.8
3176,2022-05-13T08:00,11.7,95,0.0,911.2
3177,2022-05-13T09:00,11.5,95,0.0,911.9
3178,2022-05-13T10:00,12.2,95,0.0,912.9
3179,2022-05-13T11:00,14.7,89,0.0,913.7
3180,2022-05-13T12:00,17.2,83,0.0,914.2
3181,2022-05-13T13:00,19.5,74,0.0,914.6
3182,2022-05-13T14:00,21.7,66,0.0,914.5
3183,2022-05-13T15:00,23.0,59,0.0,913.7
3184,2022-05-13T16:00,23.8,54,0.0,913.0
3185,2022-05-13T17:00,23.6,51,0.0,912.0
3186,2022-05-13T18:00,23.3,50,0.0,911.8
3187,2022-05-13T19:00,22.7,56,0.0,912.0
3188,2022-05-13T20:00,19.7,68,0.0,911.8
3189,2022-05-13T21:00,16.7,74,0.0,911.9
3190,2022-05-13T22:00,15.7,77,0.0,912.2
3191,2022-05-13T23:00,15.0,81,0.0,912.7
3192,2022-05-14T00:00,14.5,80,0.0,913.0
3193,2022-05-14T01:00,13.8,84,0.0,913.0
3194,2022-05-14T02:00,13.2,87,0.0,913.0
3195,2022-05-14T03:00,12.6,89,0.0,912.7
3196,2022-05-14T04:00,12.1,91,0.0,912.7
3197,2022-05-14T05:00,11.7,93,0.0,912.8
3198,2022-05-14T06:00,11.6,94,0.0,912.6
3199,2022-05-14T07:00,11.4,95,0.0,912.5
3200,2022-05-14T08:00,11.3,96,0.0,912.6
3201,2022-05-14T09:00,11.2,96,0.0,913.2
3202,2022-05-14T10:00,11.9,96,0.0,914.1
3203,2022-05-14T11:00,14.7,86,0.0,915.0
3204,2022-05-14T12:00,17.5,77,0.0,915.3
3205,2022-05-14T13:00,19.7,69,0.0,915.2
3206,2022-05-14T14:00,21.6,63,0.0,914.5
3207,2022-05-14T15:00,23.4,58,0.0,913.8
3208,2022-05-14T16:00,24.4,53,0.0,912.6
3209,2022-05-14T17:00,24.7,50,0.0,911.5
3210,2022-05-14T18:00,24.4,49,0.0,910.9
3211,2022-05-14T19:00,23.9,53,0.0,910.7
3212,2022-05-14T20:00,20.8,67,0.0,910.4
3213,2022-05-14T21:00,17.5,77,0.0,910.3
3214,2022-05-14T22:00,16.5,83,0.0,910.9
3215,2022-05-14T23:00,16.1,83,0.0,911.0
3216,2022-05-15T00:00,15.6,84,0.0,910.9
3217,2022-05-15T01:00,15.0,84,0.0,910.7
3218,2022-05-15T02:00,14.4,85,0.0,910.3
3219,2022-05-15T03:00,13.7,87,0.0,910.1
3220,2022-05-15T04:00,13.1,88,0.0,909.6
3221,2022-05-15T05:00,12.8,90,0.0,909.6
3222,2022-05-15T06:00,12.4,92,0.0,909.2
3223,2022-05-15T07:00,12.4,93,0.0,909.1
3224,2022-05-15T08:00,12.4,94,0.0,909.2
3225,2022-05-15T09:00,12.4,95,0.1,910.3
3226,2022-05-15T10:00,14.1,91,0.1,911.7
3227,2022-05-15T11:00,13.9,96,1.2,912.5
3228,2022-05-15T12:00,13.9,98,6.0,911.9
3229,2022-05-15T13:00,14.6,96,0.0,911.8
3230,2022-05-15T14:00,15.3,93,0.0,911.3
3231,2022-05-15T15:00,18.7,83,0.2,911.6
3232,2022-05-15T16:00,18.5,84,0.1,910.6
3233,2022-05-15T17:00,17.5,89,0.1,909.4
3234,2022-05-15T18:00,20.0,79,0.0,909.9
3235,2022-05-15T19:00,18.7,88,0.6,909.4
3236,2022-05-15T20:00,17.6,92,0.3,909.4
3237,2022-05-15T21:00,15.8,95,0.0,909.4
3238,2022-05-15T22:00,14.9,97,0.0,909.5
3239,2022-05-15T23:00,14.3,97,0.0,909.7
3240,2022-05-16T00:00,13.9,97,0.0,910.2
3241,2022-05-16T01:00,13.6,97,0.0,910.6
3242,2022-05-16T02:00,13.4,97,0.0,910.3
3243,2022-05-16T03:00,13.3,98,0.0,910.3
3244,2022-05-16T04:00,14.1,97,0.0,909.9
3245,2022-05-16T05:00,13.6,98,0.0,909.3
3246,2022-05-16T06:00,13.6,98,0.0,909.1
3247,2022-05-16T07:00,14.4,97,0.0,909.3
3248,2022-05-16T08:00,14.6,97,0.0,909.8
3249,2022-05-16T09:00,14.5,97,0.0,910.4
3250,2022-05-16T10:00,14.7,97,0.1,910.9
3251,2022-05-16T11:00,15.0,96,0.1,911.1
3252,2022-05-16T12:00,17.1,88,0.0,912.0
3253,2022-05-16T13:00,18.7,84,0.2,912.4
3254,2022-05-16T14:00,18.5,86,0.7,911.7
3255,2022-05-16T15:00,18.8,86,1.1,911.0
3256,2022-05-16T16:00,17.4,92,0.8,909.9
3257,2022-05-16T17:00,19.1,84,0.6,909.7
3258,2022-05-16T18:00,17.6,91,0.4,909.0
3259,2022-05-16T19:00,17.6,90,0.0,909.0
3260,2022-05-16T20:00,16.8,92,0.2,909.3
3261,2022-05-16T21:00,14.7,96,0.8,909.4
3262,2022-05-16T22:00,14.2,96,0.0,909.9
3263,2022-05-16T23:00,14.2,95,0.0,910.5
3264,2022-05-17T00:00,13.5,96,0.0,910.5
3265,2022-05-17T01:00,13.1,96,0.0,910.6
3266,2022-05-17T02:00,13.6,96,0.0,910.6
3267,2022-05-17T03:00,12.8,97,0.1,910.1
3268,2022-05-17T04:00,12.3,97,0.0,910.0
3269,2022-05-17T05:00,12.0,97,0.0,909.8
3270,2022-05-17T06:00,14.0,92,0.0,910.4
3271,2022-05-17T07:00,12.6,95,0.1,909.6
3272,2022-05-17T08:00,12.5,96,0.0,909.5
3273,2022-05-17T09:00,12.0,98,0.0,909.6
3274,2022-05-17T10:00,11.5,99,0.0,910.5
3275,2022-05-17T11:00,13.3,94,0.0,911.3
3276,2022-05-17T12:00,15.0,86,0.0,912.2
3277,2022-05-17T13:00,16.3,77,0.0,912.6
3278,2022-05-17T14:00,17.7,62,0.0,912.0
3279,2022-05-17T15:00,18.1,58,0.0,911.1
3280,2022-05-17T16:00,18.1,56,0.0,910.1
3281,2022-05-17T17:00,17.8,53,0.0,909.2
3282,2022-05-17T18:00,17.1,53,0.0,908.7
3283,2022-05-17T19:00,16.4,59,0.0,908.5
3284,2022-05-17T20:00,14.2,64,0.0,908.5
3285,2022-05-17T21:00,11.2,70,0.0,908.7
3286,2022-05-17T22:00,9.9,73,0.0,909.2
3287,2022-05-17T23:00,8.8,75,0.0,909.8
3288,2022-05-18T00:00,8.0,79,0.0,910.1
3289,2022-05-18T01:00,7.1,82,0.0,910.1
3290,2022-05-18T02:00,6.3,81,0.0,910.0
3291,2022-05-18T03:00,5.6,79,0.0,909.5
3292,2022-05-18T04:00,4.9,77,0.0,909.3
3293,2022-05-18T05:00,4.2,80,0.0,908.9
3294,2022-05-18T06:00,3.7,82,0.0,908.3
3295,2022-05-18T07:00,3.2,84,0.0,907.9
3296,2022-05-18T08:00,2.7,87,0.0,908.0
3297,2022-05-18T09:00,2.2,90,0.0,908.2
3298,2022-05-18T10:00,2.8,88,0.0,909.1
3299,2022-05-18T11:00,5.5,77,0.0,909.9
3300,2022-05-18T12:00,7.8,62,0.0,910.6
3301,2022-05-18T13:00,9.4,54,0.0,910.5
3302,2022-05-18T14:00,11.0,49,0.0,909.6
3303,2022-05-18T15:00,12.8,43,0.0,909.0
3304,2022-05-18T16:00,13.8,42,0.0,908.1
3305,2022-05-18T17:00,13.8,46,0.0,907.3
3306,2022-05-18T18:00,13.8,51,0.0,906.9
3307,2022-05-18T19:00,13.0,57,0.0,906.9
3308,2022-05-18T20:00,11.2,62,0.0,907.4
3309,2022-05-18T21:00,9.5,66,0.0,908.3
3310,2022-05-18T22:00,8.2,69,0.0,908.7
3311,2022-05-18T23:00,7.1,72,0.0,909.4
3312,2022-05-19T00:00,6.3,76,0.0,909.5
3313,2022-05-19T01:00,7.1,71,0.0,909.5
3314,2022-05-19T02:00,8.4,63,0.0,909.8
3315,2022-05-19T03:00,8.3,65,0.0,909.9
3316,2022-05-19T04:00,8.2,66,0.0,909.3
3317,2022-05-19T05:00,8.1,68,0.0,908.9
3318,2022-05-19T06:00,6.3,76,0.0,908.1
3319,2022-05-19T07:00,5.9,79,0.0,908.1
3320,2022-05-19T08:00,6.4,76,0.0,908.4
3321,2022-05-19T09:00,6.7,75,0.0,909.0
3322,2022-05-19T10:00,7.1,74,0.0,909.7
3323,2022-05-19T11:00,8.2,72,0.0,910.4
3324,2022-05-19T12:00,10.1,69,0.0,910.5
3325,2022-05-19T13:00,11.9,64,0.0,911.2
3326,2022-05-19T14:00,13.1,60,0.0,910.9
3327,2022-05-19T15:00,13.9,58,0.0,910.5
3328,2022-05-19T16:00,14.7,56,0.0,910.0
3329,2022-05-19T17:00,15.0,56,0.0,909.6
3330,2022-05-19T18:00,14.9,57,0.0,909.4
3331,2022-05-19T19:00,14.0,62,0.0,909.5
3332,2022-05-19T20:00,11.7,72,0.0,910.1
3333,2022-05-19T21:00,8.4,86,0.0,910.5
3334,2022-05-19T22:00,7.2,92,0.0,910.7
3335,2022-05-19T23:00,6.8,92,0.0,911.6
3336,2022-05-20T00:00,6.4,93,0.0,911.7
3337,2022-05-20T01:00,5.8,93,0.0,911.8
3338,2022-05-20T02:00,5.4,93,0.0,912.1
3339,2022-05-20T03:00,5.0,94,0.0,912.0
3340,2022-05-20T04:00,4.7,94,0.0,911.8
3341,2022-05-20T05:00,4.4,94,0.0,911.8
3342,2022-05-20T06:00,4.2,95,0.0,911.7
3343,2022-05-20T07:00,4.0,95,0.0,911.6
3344,2022-05-20T08:00,3.7,95,0.0,911.7
3345,2022-05-20T09:00,3.4,96,0.0,912.0
3346,2022-05-20T10:00,4.2,95,0.0,913.5
3347,2022-05-20T11:00,7.4,85,0.0,914.8
3348,2022-05-20T12:00,10.6,74,0.0,915.7
3349,2022-05-20T13:00,13.2,64,0.0,915.9
3350,2022-05-20T14:00,15.4,59,0.0,915.7
3351,2022-05-20T15:00,16.8,55,0.0,915.2
3352,2022-05-20T16:00,18.0,50,0.0,914.6
3353,2022-05-20T17:00,18.3,48,0.0,913.8
3354,2022-05-20T18:00,17.9,47,0.0,913.5
3355,2022-05-20T19:00,17.2,49,0.0,913.6
3356,2022-05-20T20:00,14.2,62,0.0,913.5
3357,2022-05-20T21:00,11.2,67,0.0,913.7
3358,2022-05-20T22:00,10.2,71,0.0,914.2
3359,2022-05-20T23:00,9.4,74,0.0,914.6
3360,2022-05-21T00:00,8.8,77,0.0,914.8
3361,2022-05-21T01:00,8.1,82,0.0,914.8
3362,2022-05-21T02:00,7.6,83,0.0,915.0
3363,2022-05-21T03:00,7.1,86,0.0,915.1
3364,2022-05-21T04:00,6.9,87,0.0,915.0
3365,2022-05-21T05:00,6.6,88,0.0,914.9
3366,2022-05-21T06:00,6.2,89,0.0,914.8
3367,2022-05-21T07:00,5.9,90,0.0,914.9
3368,2022-05-21T08:00,5.8,91,0.0,915.2
3369,2022-05-21T09:00,5.7,92,0.0,915.8
3370,2022-05-21T10:00,6.3,92,0.0,916.5
3371,2022-05-21T11:00,9.6,81,0.0,917.7
3372,2022-05-21T12:00,12.7,71,0.0,918.7
3373,2022-05-21T13:00,15.0,63,0.0,918.9
3374,2022-05-21T14:00,16.8,56,0.0,918.2
3375,2022-05-21T15:00,18.2,49,0.0,917.5
3376,2022-05-21T16:00,19.2,46,0.0,916.7
3377,2022-05-21T17:00,19.4,43,0.0,915.8
3378,2022-05-21T18:00,19.1,44,0.0,915.1
3379,2022-05-21T19:00,18.8,49,0.0,915.6
3380,2022-05-21T20:00,15.3,59,0.0,915.1
3381,2022-05-21T21:00,12.3,64,0.0,915.3
3382,2022-05-21T22:00,11.6,66,0.0,915.9
3383,2022-05-21T23:00,10.8,69,0.0,916.1
3384,2022-05-22T00:00,9.9,72,0.0,916.0
3385,2022-05-22T01:00,9.4,73,0.0,916.2
3386,2022-05-22T02:00,8.6,77,0.0,916.3
3387,2022-05-22T03:00,8.1,80,0.0,916.2
3388,2022-05-22T04:00,7.7,85,0.0,915.7
3389,2022-05-22T05:00,7.2,90,0.0,915.4
3390,2022-05-22T06:00,6.9,91,0.0,915.3
3391,2022-05-22T07:00,6.8,91,0.0,915.3
3392,2022-05-22T08:00,6.7,93,0.0,915.5
3393,2022-05-22T09:00,6.5,93,0.0,916.0
3394,2022-05-22T10:00,7.1,93,0.0,916.9
3395,2022-05-22T11:00,10.4,82,0.0,917.7
3396,2022-05-22T12:00,13.3,72,0.0,918.1
3397,2022-05-22T13:00,15.9,63,0.0,918.3
3398,2022-05-22T14:00,18.0,56,0.0,917.9
3399,2022-05-22T15:00,19.5,49,0.0,917.0
3400,2022-05-22T16:00,20.3,44,0.0,916.2
3401,2022-05-22T17:00,20.7,43,0.0,915.4
3402,2022-05-22T18:00,20.4,43,0.0,914.9
3403,2022-05-22T19:00,19.9,51,0.0,914.9
3404,2022-05-22T20:00,16.4,60,0.0,914.5
3405,2022-05-22T21:00,13.5,64,0.0,914.4
3406,2022-05-22T22:00,12.4,68,0.0,914.6
3407,2022-05-22T23:00,11.6,71,0.0,915.0
3408,2022-05-23T00:00,10.9,73,0.0,914.8
3409,2022-05-23T01:00,10.4,75,0.0,914.7
3410,2022-05-23T02:00,9.8,77,0.0,914.8
3411,2022-05-23T03:00,9.1,80,0.0,914.6
3412,2022-05-23T04:00,8.7,82,0.0,914.3
3413,2022-05-23T05:00,8.1,86,0.0,914.1
3414,2022-05-23T06:00,7.9,89,0.0,914.0
3415,2022-05-23T07:00,7.7,91,0.0,914.0
3416,2022-05-23T08:00,7.6,92,0.0,914.2
3417,2022-05-23T09:00,7.5,92,0.0,914.9
3418,2022-05-23T10:00,8.2,92,0.0,915.7
3419,2022-05-23T11:00,11.3,81,0.0,916.5
3420,2022-05-23T12:00,14.2,72,0.0,917.2
3421,2022-05-23T13:00,16.6,66,0.0,917.4
3422,2022-05-23T14:00,18.7,59,0.0,917.1
3423,2022-05-23T15:00,20.3,54,0.0,916.3
3424,2022-05-23T16:00,21.1,49,0.0,915.4
3425,2022-05-23T17:00,21.3,47,0.0,914.8
3426,2022-05-23T18:00,21.1,47,0.0,914.6
3427,2022-05-23T19:00,20.5,54,0.0,914.5
3428,2022-05-23T20:00,17.1,64,0.0,914.0
3429,2022-05-23T21:00,14.7,68,0.0,914.5
3430,2022-05-23T22:00,13.7,72,0.0,914.8
3431,2022-05-23T23:00,12.7,77,0.0,915.0
3432,2022-05-24T00:00,11.9,78,0.0,915.0
3433,2022-05-24T01:00,11.3,81,0.0,915.0
3434,2022-05-24T02:00,10.9,81,0.0,915.1
3435,2022-05-24T03:00,10.4,83,0.0,914.8
3436,2022-05-24T04:00,9.8,86,0.0,914.6
3437,2022-05-24T05:00,9.2,89,0.0,914.5
3438,2022-05-24T06:00,8.8,89,0.0,914.4
3439,2022-05-24T07:00,8.5,89,0.0,914.3
3440,2022-05-24T08:00,8.3,90,0.0,914.4
3441,2022-05-24T09:00,8.1,90,0.0,915.1
3442,2022-05-24T10:00,8.7,89,0.0,916.3
3443,2022-05-24T11:00,12.0,77,0.0,917.2
3444,2022-05-24T12:00,15.0,68,0.0,918.0
3445,2022-05-24T13:00,17.4,61,0.0,918.3
3446,2022-05-24T14:00,19.5,55,0.0,918.1
3447,2022-05-24T15:00,21.0,51,0.0,917.6
3448,2022-05-24T16:00,21.7,48,0.0,916.8
3449,2022-05-24T17:00,22.1,46,0.0,916.1
3450,2022-05-24T18:00,21.6,46,0.0,915.7
3451,2022-05-24T19:00,21.0,50,0.0,915.6
3452,2022-05-24T20:00,17.7,62,0.0,915.3
3453,2022-05-24T21:00,14.8,68,0.0,915.6
3454,2022-05-24T22:00,13.8,72,0.0,916.1
3455,2022-05-24T23:00,13.0,75,0.0,916.5
3456,2022-05-25T00:00,12.4,76,0.0,916.9
3457,2022-05-25T01:00,11.6,79,0.0,916.9
3458,2022-05-25T02:00,10.9,82,0.0,917.1
3459,2022-05-25T03:00,10.2,85,0.0,917.0
3460,2022-05-25T04:00,9.7,88,0.0,917.1
3461,2022-05-25T05:00,9.4,91,0.0,917.1
3462,2022-05-25T06:00,9.2,92,0.0,917.0
3463,2022-05-25T07:00,8.9,92,0.0,916.9
3464,2022-05-25T08:00,8.7,92,0.0,917.0
3465,2022-05-25T09:00,8.5,93,0.0,917.4
3466,2022-05-25T10:00,9.0,92,0.0,918.2
3467,2022-05-25T11:00,12.0,82,0.0,919.2
3468,2022-05-25T12:00,14.9,74,0.0,920.0
3469,2022-05-25T13:00,17.4,67,0.0,920.3
3470,2022-05-25T14:00,19.4,60,0.0,919.9
3471,2022-05-25T15:00,20.7,53,0.0,919.0
3472,2022-05-25T16:00,21.3,49,0.0,918.0
3473,2022-05-25T17:00,21.5,48,0.0,917.1
3474,2022-05-25T18:00,21.3,48,0.0,916.7
3475,2022-05-25T19:00,20.8,55,0.0,916.3
3476,2022-05-25T20:00,17.7,66,0.0,915.9
3477,2022-05-25T21:00,17.3,62,0.0,916.6
3478,2022-05-25T22:00,17.3,60,0.0,917.5
3479,2022-05-25T23:00,17.0,60,0.0,918.0
3480,2022-05-26T00:00,16.0,70,0.0,918.4
3481,2022-05-26T01:00,15.6,72,0.0,918.6
3482,2022-05-26T02:00,15.0,75,0.0,918.7
3483,2022-05-26T03:00,12.7,86,0.0,918.0
3484,2022-05-26T04:00,11.8,90,0.0,917.8
3485,2022-05-26T05:00,11.3,91,0.0,917.8
3486,2022-05-26T06:00,10.7,93,0.0,917.4
3487,2022-05-26T07:00,10.2,94,0.0,916.9
3488,2022-05-26T08:00,9.9,94,0.0,917.1
3489,2022-05-26T09:00,9.6,94,0.0,917.4
3490,2022-05-26T10:00,10.1,94,0.0,918.2
3491,2022-05-26T11:00,12.9,83,0.0,919.0
3492,2022-05-26T12:00,15.7,76,0.0,919.8
3493,2022-05-26T13:00,18.2,69,0.0,919.9
3494,2022-05-26T14:00,20.2,63,0.0,919.4
3495,2022-05-26T15:00,21.4,54,0.1,918.5
3496,2022-05-26T16:00,22.0,49,0.0,917.5
3497,2022-05-26T17:00,21.7,47,0.0,916.4
3498,2022-05-26T18:00,22.4,46,0.0,916.3
3499,2022-05-26T19:00,21.6,52,0.0,916.1
3500,2022-05-26T20:00,19.6,53,0.0,915.9
3501,2022-05-26T21:00,18.6,53,0.0,916.4
3502,2022-05-26T22:00,18.0,56,0.0,916.8
3503,2022-05-26T23:00,17.6,57,0.0,917.1
3504,2022-05-27T00:00,15.0,68,0.0,916.7
3505,2022-05-27T01:00,14.1,72,0.0,916.6
3506,2022-05-27T02:00,13.4,75,0.0,916.5
3507,2022-05-27T03:00,13.1,77,0.0,916.3
3508,2022-05-27T04:00,12.3,82,0.0,916.0
3509,2022-05-27T05:00,12.0,83,0.0,915.6
3510,2022-05-27T06:00,11.5,86,0.0,915.3
3511,2022-05-27T07:00,10.9,90,0.0,915.0
3512,2022-05-27T08:00,10.5,92,0.0,915.2
3513,2022-05-27T09:00,10.3,93,0.0,915.6
3514,2022-05-27T10:00,10.7,93,0.0,916.4
3515,2022-05-27T11:00,13.3,84,0.0,917.1
3516,2022-05-27T12:00,16.2,74,0.0,917.8
3517,2022-05-27T13:00,18.3,66,0.0,918.0
3518,2022-05-27T14:00,19.9,60,0.0,917.5
3519,2022-05-27T15:00,21.2,54,0.0,916.6
3520,2022-05-27T16:00,21.8,48,0.0,915.5
3521,2022-05-27T17:00,21.9,46,0.0,914.7
3522,2022-05-27T18:00,22.0,45,0.0,914.2
3523,2022-05-27T19:00,21.2,53,0.0,913.9
3524,2022-05-27T20:00,18.2,62,0.0,913.6
3525,2022-05-27T21:00,15.8,65,0.0,913.5
3526,2022-05-27T22:00,14.7,69,0.0,913.8
3527,2022-05-27T23:00,14.1,71,0.0,914.0
3528,2022-05-28T00:00,13.5,74,0.0,914.0
3529,2022-05-28T01:00,13.0,76,0.0,914.1
3530,2022-05-28T02:00,12.4,79,0.0,914.0
3531,2022-05-28T03:00,12.3,79,0.0,913.8
3532,2022-05-28T04:00,11.7,82,0.0,913.5
3533,2022-05-28T05:00,11.6,82,0.0,913.5
3534,2022-05-28T06:00,11.3,84,0.0,913.4
3535,2022-05-28T07:00,11.1,84,0.0,913.0
3536,2022-05-28T08:00,10.8,84,0.0,913.0
3537,2022-05-28T09:00,10.5,84,0.0,913.2
3538,2022-05-28T10:00,11.0,82,0.0,914.0
3539,2022-05-28T11:00,13.4,73,0.0,914.8
3540,2022-05-28T12:00,16.0,65,0.0,915.7
3541,2022-05-28T13:00,18.0,59,0.0,915.8
3542,2022-05-28T14:00,20.2,54,0.0,915.4
3543,2022-05-28T15:00,21.1,51,0.0,914.5
3544,2022-05-28T16:00,21.6,49,0.0,913.4
3545,2022-05-28T17:00,22.2,47,0.0,912.5
3546,2022-05-28T18:00,22.2,47,0.0,911.9
3547,2022-05-28T19:00,21.2,55,0.0,911.6
3548,2022-05-28T20:00,18.3,64,0.0,911.4
3549,2022-05-28T21:00,16.0,69,0.0,911.4
3550,2022-05-28T22:00,15.0,71,0.0,911.8
3551,2022-05-28T23:00,13.8,78,0.0,911.9
3552,2022-05-29T00:00,13.0,83,0.0,912.2
3553,2022-05-29T01:00,12.5,84,0.0,912.3
3554,2022-05-29T02:00,12.1,85,0.0,912.1
3555,2022-05-29T03:00,11.6,86,0.0,911.9
3556,2022-05-29T04:00,11.2,88,0.0,911.7
3557,2022-05-29T05:00,10.8,89,0.0,911.5
3558,2022-05-29T06:00,10.4,89,0.0,911.3
3559,2022-05-29T07:00,10.2,90,0.0,911.1
3560,2022-05-29T08:00,10.0,90,0.0,910.8
3561,2022-05-29T09:00,9.7,90,0.0,911.1
3562,2022-05-29T10:00,10.0,89,0.0,911.8
3563,2022-05-29T11:00,13.1,79,0.0,912.9
3564,2022-05-29T12:00,16.3,67,0.0,913.6
3565,2022-05-29T13:00,19.0,57,0.0,913.8
3566,2022-05-29T14:00,21.0,49,0.0,913.2
3567,2022-05-29T15:00,22.5,43,0.0,912.3
3568,2022-05-29T16:00,23.1,39,0.0,911.1
3569,2022-05-29T17:00,23.2,39,0.0,910.1
3570,2022-05-29T18:00,22.8,41,0.0,909.5
3571,2022-05-29T19:00,21.9,50,0.0,909.2
3572,2022-05-29T20:00,18.3,62,0.0,908.9
3573,2022-05-29T21:00,15.3,69,0.0,909.0
3574,2022-05-29T22:00,14.4,71,0.0,909.2
3575,2022-05-29T23:00,13.8,72,0.0,909.6
3576,2022-05-30T00:00,13.1,77,0.0,909.6
3577,2022-05-30T01:00,12.7,80,0.0,909.8
3578,2022-05-30T02:00,12.2,83,0.0,909.9
3579,2022-05-30T03:00,11.9,84,0.0,909.7
3580,2022-05-30T04:00,11.6,85,0.0,909.8
3581,2022-05-30T05:00,11.2,86,0.0,909.4
3582,2022-05-30T06:00,10.9,87,0.0,909.3
3583,2022-05-30T07:00,10.7,87,0.0,909.0
3584,2022-05-30T08:00,10.4,89,0.0,908.7
3585,2022-05-30T09:00,10.2,89,0.0,909.2
3586,2022-05-30T10:00,10.6,88,0.0,910.2
3587,2022-05-30T11:00,13.8,76,0.0,911.2
3588,2022-05-30T12:00,17.3,63,0.0,912.1
3589,2022-05-30T13:00,20.2,55,0.0,912.4
3590,2022-05-30T14:00,21.9,49,0.0,911.9
3591,2022-05-30T15:00,23.4,46,0.0,911.1
3592,2022-05-30T16:00,24.1,45,0.0,910.0
3593,2022-05-30T17:00,24.3,46,0.0,909.2
